1388,Cc1nnc(N)n(C)c1=O,4.52
1389,CC1(CCC(=O)O)N=N1,4.4
1390,CCSC(=S)SCC(=O)O,2.91
1391,CCOC(=S)SCC(=O)O,3.09
1392,CC(CCC(=O)O)([N+](=O)[O-])[N+](=O)[O-],3.98
1393,CCC(=NO)C(C)=O,9.38
1394,CC(Cl)CCC(=O)O,4.4
1395,CN(C)C(=O)OCC(=O)O,3.01
1396,S=C(S)N1CCCC1,3.29
1397,S=C(S)N1CCSCC1,6.33
1398,CCOC(=O)CCS,9.49
1399,C[C@H](N)C(=O)NCC(=O)O,3.23
1400,O=S1(=O)CCCCS(=O)(=O)C1,11.75
1401,S=C(S)N1CCNCC1,7.63
1402,CCC(CC)=NO,12.6
1403,CC(=NO)C(C)(C)N,9.09
1404,CCC(C)(S)CN,8.19
1405,CCCC(S)CN,8.32
1406,O=C(O)c1ccc(Cl)s1,3.41
1407,O=C(O)c1ccc(Cl)[se]1,3.3
1408,O=C(O)c1cc(Br)cs1,3.11
1409,O=C(O)c1ccc(Br)s1,3.3
1410,O=C(O)c1cc(Br)c[se]1,3.14
1411,O=C(O)c1ccc(Br)[se]1,3.27
1412,O=C(O)c1cc([N+](=O)[O-])cs1,2.86
1413,O=C(O)c1ccc([N+](=O)[O-])s1,2.68
1414,O=C(O)c1cc([N+](=O)[O-])c[se]1,2.74
1415,O=C(O)c1ccc([N+](=O)[O-])[se]1,2.63
1416,O=C(O)c1[nH]c(=O)[nH]c(=O)c1Br,2.38
1417,O=C(O)c1[nH]c(=O)[nH]c(=O)c1I,1.88
1418,O=C(O)c1cc(Cl)c[nH]1,4.07
1419,O=C(O)c1ccc(Cl)[nH]1,4.32
1420,O=C(O)c1cc(Br)c[nH]1,4.06
1421,O=C(O)c1ccc(Br)[nH]1,4.17
1422,Cc1c[nH]c(=S)[nH]c1=O,8.29
1423,Cc1cc(=O)[nH]c(=S)[nH]1,7.94
1424,O=P(O)(O)Oc1cccnc1,3.86
1425,CS(=O)(=O)c1cc(=O)[nH]c(=O)[nH]1,4.68
1426,S=C(S)N1CCOCC1,5.19
1427,CN(C)C(=S)SCC(=O)O,3.32
1428,CSC(=S)N(C)CC(=O)O,2.93
1429,CN(C)C(=S)OCC(=O)O,2.87
1430,CN(C)C(=O)SCC(=O)O,3.49
1431,CN(C)C(=S)NCC(=O)O,3.71
1432,O=c1c(O)c(O)c(=O)c(=O)c1=O,5.06
1433,CC#CC#CC(=O)O,1.94
1434,O=C1C=C(O)C(=O)C=C1O,2.81
1435,O=C(O)c1ccc(=O)oc1,3.26
1436,O=C(O)c1cc(=O)cco1,1.5
1437,O=C(O)c1cocc1C(=O)O,1.44
1438,CC=CC#CC(=O)O,2.67
1439,C=CC#CCC(=O)O,3.39
1440,Cc1occc(=O)c1O,8.36
1441,Cc1cc(=O)c(O)co1,7.98
1442,O=C(O)C1=C(C(=O)O)CC1,1.12
1443,O=C(O)C12CC(C1)C2,4.09
1444,O=C1CCCC(=O)C1,5.25
1445,C#CCCCC(=O)O,4.59
1446,CCC1=C(O)COC1=O,4.15
1447,CC(=O)C(CC(=O)O)C(=O)O,2.86
1448,CC(C)(C(=O)O)C(=O)C(=O)O,1.77
1449,CC(O)(CC(=O)C(=O)O)C(=O)O,1.73
1450,O=C(O)CC(C(=O)O)C(O)C(=O)O,3.287
1451,O=C(O)C1(O)CCCC1,4.155
1452,CC(=O)CCCC(=O)O,4.8
1453,CC(CCC(=O)O)C(=O)O,4.36
1454,CC(CC(=O)O)CC(=O)O,4.35
1455,CC(C)C(C(=O)O)C(=O)O,2.92
1456,CCCC(C(=O)O)C(=O)O,3
1457,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,3.08
1458,CCC(C)(C)C(=O)O,4.93
1459,CCCCCC(=O)O,4.8
1460,CCCC(C)C(=O)O,4.782
1461,CCC(C)CC(=O)O,4.766
1462,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,13.29
1463,CCCCCCS,10.3
1464,Oc1c(F)c(F)c(F)c(F)c1F,5.53
1465,O=C1C=C(F)C(=O)C(F)=C1F,1.73
1466,O=C1C(O)=C(Br)C(=O)C(Br)=C1Br,1.1
1467,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.8
1468,O=C1C(O)=C(F)C(=O)C(O)=C1F,1.4
1469,O=C1C(O)=C([N+](=O)[O-])C(=O)C(O)=C1[N+](=O)[O-],-3
1470,Oc1c(Cl)cc(Cl)cc1Cl,6.23
1471,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,0.06
1472,Oc1cccc(Cl)c1Cl,7.696
1473,Oc1ccc(Cl)cc1Cl,7.892
1474,Oc1cc(Cl)ccc1Cl,7.508
1475,Oc1c(Cl)cccc1Cl,6.786
1476,Oc1ccc(Br)cc1Br,7.79
1477,Oc1c(Br)cccc1Br,6.674
1478,O=c1cccc2[nH]onc1-2,6.83
1479,O=c1ccc2no[nH]c-2c1,7.28
1480,O=c1ccc2no[nH]c-2c1,7.28
1481,O=c1cccc2[nH]onc1-2,6.83
1482,O=C(O)c1csccc1=O,4.1
1483,O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-],4.96
1484,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,4.073
1485,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,5.21
1486,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,3.695
1487,O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-],5.42
1488,O=C1C(O)=C(S(=O)(=O)O)C(=O)C(O)=C1S(=O)(=O)O,0.75
1489,O=Cc1ccccn1,3.84
1490,Oc1ccc(Cl)cc1,9.38
1491,Oc1ccccc1F,8.7
1492,Oc1cccc(F)c1,9.21
1493,Oc1ccc(F)cc1,9.91
1494,O=Nc1ccc(O)cc1,6.361
1495,O=C(O)c1ccccn1,1.03
1496,Oc1ccc(Cl)cc1O,8.62
1497,Oc1ccc(Br)cc1O,8.7
1498,O=C(O)c1ccncc1O,0.1
1499,O=[N+]([O-])c1ccc(O)c(O)c1,6.78
1500,Sc1cccc(Cl)c1,5.78
1501,Sc1ccc(Cl)cc1,6.135
1502,Sc1ccc(Br)cc1,6.02
1503,NC(=O)c1ccncc1,11.47
1504,O=C(NO)c1ccccn1,8.5
1505,O=C(NO)c1ccncc1,7.85
1506,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,12.1
1507,O=C(O)Cc1cccs1,3.89
1508,Cc1csc(C(=O)O)c1,3.59
1509,Cc1ccc(C(=O)O)s1,3.7
1510,O=[Se](O)c1ccccc1,4.7
1511,Cc1ccc(C(=O)O)[se]1,3.82
1512,Nc1ccc(O)c([N+](=O)[O-])c1,7.81
1513,COc1ccc(C(=O)O)s1,3.8
1514,COC(=O)c1cc(=O)[nH]c(=O)[nH]1,7.93
1515,NC(=S)c1ccccn1,12.55
1516,Nc1ccc(O)cc1,10.46
1517,Cc1nn2c(C)n[nH]c2nc1=O,5.85
1518,Cc1ccc(C(=O)O)[nH]1,4.88
1519,O=[As](O)(O)c1ccccc1,3.65
1520,CCOC(=O)c1n[nH]c(=O)[nH]c1=O,6.34
1521,O=[As](O)(O)c1ccccc1O,4.04
1522,O=[As](O)(O)c1ccc(O)cc1,3.85
1523,O=[As](O)(O)c1ccc(O)cc1O,4.11
1524,O=C(O)CC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)O,3.03
1525,CC(=O)OC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)O,2.02
1526,SCc1ccccn1,8.82
1527,CC(=O)OC(C(=O)O)C(C)([N+](=O)[O-])[N+](=O)[O-],1.85
1528,CC(=O)NC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)O,2.35
1529,CC(=O)OCC(=O)C=NO,8.72
1530,Cc1n[nH]c(N(C)C)nc1=O,1.6
1531,CC(CC(=O)O)C1(C)N=N1,4.5
1532,CC(=O)OCC(C=NO)=NO,9.78
1533,CC(C)(SCC(=O)O)C(=O)O,3.74
1534,CCOC(=O)CSCC(=O)O,3.66
1535,CC(=O)C(=NO)C(C)C,9.5
1536,NCCCC1NC(=O)NC1=O,8.8
1537,CC(Cl)CCCC(=O)O,4.6
1538,O=C1NC(=O)C(CCCNO)N1,5.6
1539,S=C(S)N1CCCCC1,5.64
1540,CC(=O)C(CN(C)C)=NO,6.92
1541,O=C(O)CNCCNCC(=O)O,6.48
1542,CN1CCN(C(=S)S)CC1,6.62
1543,CC[C@H](C)[C@H](N)C(=O)O,2.66
1544,CN(C)CC(O)CC(=O)O,3.81
1545,CCOP(=O)(CC(=O)O)OCC,3.3
1546,CNC(C)(C)C(C)=NO,9.24
1547,Oc1c(Cl)cc(Br)cc1Cl,6.21
1548,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,3.549
1549,O=[N+]([O-])c1cc(Br)cc(Br)c1O,4.708
1550,O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,3.392
1551,O=[N+]([O-])c1cc(I)c(O)c(I)c1,3.324
1552,O=[N+]([O-])c1cc(Cl)c(O)c([N+](=O)[O-])c1,2.1
1553,O=[N+]([O-])c1cc(Br)c(O)c([N+](=O)[O-])c1,2.11
1554,O=c1ccc2ns[nH]c-2c1,8.16
1555,O=c1ccc2n[se][nH]c-2c1,8.06
1556,Oc1ccc(Br)cc1Cl,7.64
1557,O=[N+]([O-])c1ccc(O)c(Cl)c1,5.45
1558,O=[N+]([O-])c1cccc(Cl)c1O,5.483
1559,O=[N+]([O-])c1ccc(Cl)cc1O,6.05
1560,O=[N+]([O-])c1cc(Cl)ccc1O,6.458
1561,O=[N+]([O-])c1ccc(F)cc1O,6.07
1562,O=[N+]([O-])c1cccc(S)c1,5.241
1563,O=[N+]([O-])c1ccc(S)cc1,4.715
1564,O=C(O)Cc1ccc(Cl)s1,3.89
1565,O=S(O)c1cccc(Cl)c1,2.68
1566,O=S(O)c1ccc(Cl)cc1,2.76
1567,O=[Se](O)c1ccc(Cl)cc1,4.3
1568,O=S(O)c1ccc(Br)cc1,3.08
1569,O=[Se](O)c1ccc(Br)cc1,4.28
1570,O=[N+]([O-])c1cccc(S(=O)O)c1,2.81
1571,O=[N+]([O-])c1ccc(S(=O)O)cc1,1.86
1572,Nc1ccccc1S(=O)(=O)O,2.49
1573,Nc1cccc(S(=O)(=O)O)c1,3.75
1574,O=S(=O)(O)C(O)c1ccccn1,4.05
1575,O=S(=O)(O)C(O)c1cccnc1,4.6
1576,O=S(=O)(O)C(O)c1ccncc1,4.95
1577,Cc1[nH]c(=S)[nH]c(=O)c1C,8.08
1578,CCSc1nc(=O)cc[nH]1,7.01
1579,O=P(O)(O)OCc1ccccn1,1.8
1580,O=P(O)(O)OCc1cccnc1,4.86
1581,O=P(O)(O)OCc1ccncc1,5.14
1582,O=P(O)(O)OCc1ncccc1O,4.34
1583,Nc1ncccc1COP(=O)(O)O,5.42
1584,OCCNC(=S)C(=S)NCCO,10.71
1585,O=S(=O)(O)CCNC(=S)C(=S)NCCS(=O)(=O)O,11.73
1586,O=S(=O)(NBr)c1ccccc1,4.95
1587,O=P(O)(O)OCc1cccnc1Cl,2.17
1588,C#CC#CC#CC(=O)O,1.67
1589,O=Cc1ccccc1,14.9
1590,O=Cc1ccc(O)cc1,7.61
1591,CCC#CC#CC(=O)O,1.9
1592,CC#CC#CCC(=O)O,3.23
1593,O=Cc1ccc(O)c(O)c1,7.19
1594,O=c1ccccc(O)c1O,6.72
1595,O=c1cccc(O)cc1O,5.76
1596,O=C(O)c1cccc(O)c1O,2.914
1597,O=C(O)c1ccc(O)cc1O,3.11
1598,O=C(O)c1cc(O)ccc1O,2.951
1599,O=C(O)c1c(O)cccc1O,1.051
1600,O=C(O)c1ccc(O)c(O)c1,4.26
1601,O=C(O)c1cc(O)cc(O)c1,4.039
1602,COC(=O)c1cocc1C(=O)O,3.75
1603,COc1coc(C(=O)O)cc1=O,1.53
1604,c1ccc2[nH]ncc2c1,13.8
1605,OCc1ccccc1,15.4
1606,COc1ccccc1O,9.98
1607,COC(=O)C1=C(C(=O)O)CC1,3.19
1608,Cc1cccc(S)c1,6.66
1609,SCc1ccccc1,9.43
1610,O=C(O)C12CCC(C1)C2,4.46
1611,CCCCC#CC(=O)O,2.6
1612,C#CCCCCC(=O)O,4.57
1613,CC(C)(C)C#CC(=O)O,2.66
1614,O=C1CCC(C(=O)O)CC1,4.38
1615,CC1(C)[C@@H](C(=O)O)[C@H]1C(=O)O,2.3
1616,O=C(O)C1CCCCC1,4.89
1617,CCCC(=O)CC(C)=O,9.23
1618,O=C(O)C1(O)CCCCC1,4.159
1619,O=C(O)C1CCCCC1O,4
1620,O=C(O)CCCCCC(=O)O,4.46
1621,CC(C)(CC(=O)O)CC(=O)O,3.85
1622,CC(C)(C)C(C(=O)O)C(=O)O,2.92
1623,CCOC(=O)C(C)(C)C(=O)O,3.49
1624,O=C(O)C1CC(O)C(O)C(O)C1,4.39
1625,CCCCCCC(=O)O,4.8
1626,CCCC(C)(C)C(=O)O,4.969
1627,O=C(O)c1c(F)c(F)c(F)c(F)c1F,1.75
1628,O=C(O)c1c(F)c(F)cc(F)c1F,1.87
1629,O=C(O)c1c(F)c(F)c(O)c(F)c1F,2.27
1630,O=c1c(Br)cc(Br)cc(Br)c1O,4.27
1631,O=Cc1cc(Cl)c(O)c(Cl)c1,4.25
1632,O=C(O)c1ccc(Cl)cc1Cl,2.68
1633,O=C(O)c1cc(Cl)ccc1Cl,2.466
1634,O=C(O)c1c(Cl)cccc1Cl,1.594
1635,O=C(O)c1ccc(Cl)c(Cl)c1,3.64
1636,O=c1ccc(Br)cc(Br)c1O,5.18
1637,O=c1c(Br)cccc(Br)c1O,4.68
1638,O=C(O)c1cc(I)cc(I)c1O,2.299
1639,O=[N+]([O-])c1cc([N+](=O)[O-])c2cn[nH]c2c1O,2.5
1640,O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.27
1641,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.7
1642,N#Cc1ccccc1O,6.86
1643,N#Cc1cccc(O)c1,8.608
1644,N#Cc1ccc(O)cc1,7.967
1645,O=Cc1cccc(Cl)c1,13.92
1646,O=Cc1ccc(Cl)cc1,14.44
1647,Oc1cccc(C(F)(F)F)c1,8.95
1648,Oc1ccc(C(F)(F)F)cc1,8.675
1649,O=[N+]([O-])c1cccc2[nH]ncc12,11.57
1650,O=[N+]([O-])c1ccc2[nH]ncc2c1,11.69
1651,O=[N+]([O-])c1ccc2cn[nH]c2c1,11.67
1652,O=[N+]([O-])c1cccc2cn[nH]c12,12.48
1653,O=Cc1ccc(O)cc1Cl,6.6
1654,O=Cc1c(O)cccc1Cl,8.26
1655,O=Cc1cccc(Cl)c1O,6.61
1656,O=Cc1cc(Cl)ccc1O,7.41
1657,O=Cc1ccc(Cl)cc1O,7.18
1658,O=C(O)c1cccc(Cl)c1,3.839
1659,O=C(O)c1ccc(Cl)cc1,3.988
1660,O=c1ccc(Cl)ccc1O,5.62
1661,O=C(O)c1cccc(Br)c1,3.813
1662,O=C(O)c1ccc(Br)cc1,3.963
1663,O=c1ccccc(Br)c1O,5.14
1664,O=c1cccc(Br)cc1O,5.72
1665,O=c1ccc(Br)ccc1O,5.54
1666,O=C(O)c1ccc(I)cc1,3.997
1667,O=C(O)c1cccc(F)c1,3.862
1668,O=C(O)c1ccc(F)cc1,4.153
1669,O=Cc1cccc([N+](=O)[O-])c1,13.04
1670,O=Cc1ccc([N+](=O)[O-])cc1,12.79
1671,O=C(O)c1c(O)cccc1Cl,2.63
1672,O=C(O)c1cc(Cl)ccc1O,2.65
1673,O=C(OO)c1ccccc1Cl,6.54
1674,O=C(OO)c1cccc(Cl)c1,7.57
1675,O=C(OO)c1ccc(Cl)cc1,7.64
1676,O=Cc1cccc([N+](=O)[O-])c1O,5.41
1677,O=Cc1cc([N+](=O)[O-])ccc1O,5.51
1678,O=Cc1ccc([N+](=O)[O-])c(O)c1,6
1679,O=C(O)c1cccc([N+](=O)[O-])c1,3.462
1680,O=C(O)c1ccc([N+](=O)[O-])cc1,3.426
1681,O=c1ccc([N+](=O)[O-])ccc1O,3.21
1682,O=C(O)c1cccnc1C(=O)O,2.43
1683,O=C(O)c1ccnc(C(=O)O)c1,2.23
1684,O=C(O)c1ccc(C(=O)O)nc1,2.17
1685,O=C(O)c1cccc(C(=O)O)n1,2.24
1686,O=C(O)c1ccncc1C(=O)O,1.5
1687,O=C(O)c1cccc([N+](=O)[O-])c1O,2.3
1688,O=C(O)c1ccc([N+](=O)[O-])cc1O,2.23
1689,O=C(O)c1cc([N+](=O)[O-])ccc1O,2.12
1690,O=C(O)c1c(O)cccc1[N+](=O)[O-],2.24
1691,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],0.81
1692,Oc1ccc2[nH]ncc2c1,10.05
1693,Oc1cccc2cn[nH]c12,8.6
1694,O=c1cccc2[nH][nH]cc1-2,8.65
1695,O=c1ccc2c[nH][nH]c-2c1,9.35
1696,Cc1cc(Cl)c(O)c(Cl)c1,7.19
1697,O=c1cccccc1S,5.9
1698,Nc1cc([N+](=O)[O-])ccc1C(=O)O,0.65
1699,Nc1cc(C(=O)O)cc([N+](=O)[O-])c1,1.55
1700,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.7
1701,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,4.231
1702,ON=Cc1ccccc1O,1.4
1703,ON=Cc1ccc(O)cc1,8.93
1704,NC(=O)c1cccc(O)c1,9.3
1705,NC(=O)c1ccc(O)cc1,8.56
1706,Nc1ccccc1C(=O)O,1.89
1707,Nc1cccc(C(=O)O)c1,3.12
1708,Nc1ccc(C(=O)O)cc1,2.204
1709,Nc1ccc(O)cc1C(=O)O,2.72
1710,Nc1ccc(C(=O)O)c(O)c1,2.05
1711,COc1ccc(O)c(N=O)c1,6.592
1712,Cc1ccc([N+](=O)[O-])cc1O,8.592
1713,Cc1ccc(O)c([N+](=O)[O-])c1,7.597
1714,Cc1ccc(O)cc1[N+](=O)[O-],8.622
1715,O=C(O)c1cccc(CO)n1,1.2
1716,NNC(=O)c1ccccc1[N+](=O)[O-],2.48
1717,NNC(=O)c1cccc([N+](=O)[O-])c1,2.73
1718,NNC(=O)c1ccc([N+](=O)[O-])cc1,2.69
1719,O=C(O)c1ccccc1P(O)O,1.32
1720,NNC(=O)c1ccccc1,3.05
1721,COc1cccc(S)c1,6.385
1722,COc1ccc(S)cc1,6.775
1723,NC(=O)c1cc(N)ccc1O,9.11
1724,Nc1ccc(C(=O)NO)cc1,9.42
1725,Cc1ccc(S(=O)O)cc1,2.8
1726,CS(=O)c1ccccc1O,7.6
1727,CS(=O)c1cccc(O)c1,8.75
1728,CS(=O)c1ccc(O)cc1,8.28
1729,CCc1ccc(C(=O)O)s1,3.7
1730,Cc1ccc([Se](=O)O)cc1,4.55
1731,C=CCc1c(O)[nH]c(=O)[nH]c1=O,4.78
1732,COc1ccc(S(=O)O)cc1,2.72
1733,Cc1ccc(S(=O)(=O)O)cc1,-1.34
1734,CS(=O)(=O)c1ccc(O)cc1,7.72
1735,Cc1cccc(C(N)=S)n1,12.62
1736,CN(O)N=Nc1ccccc1,12.11
1737,NCc1cccc(O)c1O,8.3
1738,NCc1ccc(O)c(O)c1,8.6
1739,CC1CC(=NO)C(=O)C(=NO)C1,8.5
1740,COC(=O)C(N)Cc1c[nH]cn1,5.34
1741,C=CCN(CC(=O)O)CC(=O)O,2.43
1742,CC(=O)CN(CC(=O)O)CC(=O)O,2.62
1743,O=C(O)CCN(CC(=O)O)CC(=O)O,1.9
1744,CC1(CCCCC(=O)O)N=N1,4.7
1745,CCOC(=O)CSC(C)C(=O)O,3.71
1746,NCCCCC1NC(=O)NC1=O,8.9
1747,O=C1NC(=O)C(CCCCNO)N1,5.7
1748,CCCN(CC(=O)O)CC(=O)O,2.44
1749,C[C@H](N)C(=O)NCC(=O)NCC(=O)O,3.36
1750,C[C@H](NC(=O)CNC(=O)CN)C(=O)O,3.3
1751,C[C@H](NC(=O)CN)C(=O)NCC(=O)O,3.46
1752,CC(C)[C@H](NC(=O)CN)C(=O)O,3.26
1753,NCCCCCCC(=O)O,4.502
1754,NCC1(S)CCCCC1,8.21
1755,CCCN(CCC)C(=S)S,3.72
1756,CCNC(C)(C)C(C)=NO,9.24
1757,O=C(O)c1c(F)c(F)c(Cl)c(F)c1F,1.69
1758,O=C(O)c1c(F)c(F)c(Br)c(F)c1F,1.66
1759,O=C(O)c1c(F)c(F)c(S)c(F)c1F,1.67
1760,N#Cc1cc(Cl)c(O)c(Cl)c1,4.38
1761,O=Cc1cc(Cl)cc([N+](=O)[O-])c1O,4.51
1762,O=Cc1cc([N+](=O)[O-])cc(Br)c1O,3.48
1763,O=Cc1cc(Br)cc([N+](=O)[O-])c1O,4.46
1764,S=c1[nH]c2ccccc2o1,6.33
1765,N#CSc1ccc(O)cc1,8.57
1766,O=C1NS(=O)(=O)c2ccccc21,1.31
1767,Cc1c(Cl)cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],3.24
1768,O=Nc1c(O)cc(S(=O)(=O)O)c2cn[nH]c12,5.85
1769,O=Nc1cc(S(=O)(=O)O)c2cn[nH]c2c1O,6.35
1770,O=Nc1c(S(=O)(=O)O)cc(O)c2[nH]ncc12,8.6
1771,O=Nc1c(S(=O)(=O)O)cc(O)c2cn[nH]c12,7.15
1772,O=Nc1c(O)cc(S(=O)(=O)O)c2[nH]ncc12,7.75
1773,Nc1cc(Cl)ccc1C(=O)O,1.21
1774,Nc1ccc(Cl)cc1C(=O)O,1.69
1775,O=C(NO)c1ccc(Br)cc1,8.68
1776,Nc1cc(Br)ccc1C(=O)O,1.24
1777,Nc1ccc(Br)cc1C(=O)O,1.6
1778,O=C(NO)c1ccc(I)cc1,8.63
1779,O=C(NO)c1ccc(F)cc1,8.81
1780,Nc1cc(F)ccc1C(=O)O,1.42
1781,Nc1ccc(F)cc1C(=O)O,2.03
1782,O=S(=O)(O)c1c(O)ccc2[nH]ncc12,10.55
1783,O=S(=O)(O)c1cc(O)cc2[nH]ncc12,8.85
1784,O=S(=O)(O)c1ccc(O)c2[nH]ncc12,7.6
1785,O=S(=O)(O)c1cc(O)c2[nH]ncc2c1,8
1786,O=S(=O)(O)c1cc(O)c2cn[nH]c2c1,8.1
1787,O=S(=O)(O)c1ccc(O)c2cn[nH]c12,7.6
1788,O=S(=O)(O)c1cc(O)cc2cn[nH]c12,9.65
1789,O=S(=O)(O)c1c(O)ccc2cn[nH]c12,9.45
1790,O=S(=O)(O)c1cc2cn[nH]c2c(S(=O)(=O)O)c1O,9.4
1791,NNC(=O)c1cccc(Cl)c1,2.89
1792,NNC(=O)c1ccc(Cl)cc1,3.02
1793,NS(=O)(=O)c1cccc(C(=O)O)c1,3.54
1794,NS(=O)(=O)c1ccc(C(=O)O)cc1,3.47
1795,CN(O)N=Nc1ccccc1Cl,11.31
1796,CN(O)N=Nc1ccc(Cl)cc1,11.52
1797,CCOC(=O)c1c[nH]c(=S)[nH]c1=O,6.43
1798,CCSc1nc(=O)c(C(=O)O)c[nH]1,6.01
1799,C[n+]1ccccc1C=NO.[I-],8
1800,C[n+]1cccc(C=NO)c1.[I-],9.1
1801,C[n+]1ccc(C=NO)cc1.[I-],8.5
1802,O=S(=O)(O)CCc1ccccn1,5.14
1803,CCCc1cc(=O)[nH]c(=S)[nH]1,7.76
1804,Cc1cccc(COP(=O)(O)O)n1,4.74
1805,O=P(O)(O)OCCc1ccccn1,5.31
1806,CSCCC(NC(=O)CN)C(=O)O,3.16
1807,O=Cc1ccccc1C=O,13
1808,O=Cc1cccc(C(=O)O)c1,3.84
1809,O=Cc1ccc(C(=O)O)cc1,3.77
1810,O=C(O)c1cccccc1=O,3.73
1811,O=C(O)c1ccccc1C(=O)O,2.76
1812,O=C(O)c1ccc2c(c1)OCO2,4.5
1813,O=C(O)c1ccccc(O)c1=O,3.2
1814,O=C(O)c1ccc(O)c(=O)cc1,4.05
1815,O=C(O)c1cccc(O)c(=O)c1,3.42
1816,Cc1cccc(C=O)c1,15
1817,Cc1ccc(C=O)cc1,15.39
1818,O=C(O)Cc1ccccc1,4.307
1819,COc1cccc(C=O)c1,14.61
1820,COc1ccc(C=O)cc1,15.96
1821,Cc1ccccc(=O)c1O,7.92
1822,Cc1cccc(=O)c(O)c1,7.26
1823,Cc1ccc(O)c(=O)cc1,7.32
1824,COc1cc(C=O)ccc1O,7.4
1825,COc1cccc(C(=O)O)c1,4.095
1826,COc1ccc(C(=O)O)cc1,4.496
1827,COc1cccc(=O)c(O)c1,7.24
1828,COc1ccc(O)c(=O)cc1,7.75
1829,O=C(O)COc1ccccc1O,3.02
1830,COc1ccc(C(=O)O)c(O)c1,3.31
1831,COc1ccc(O)c(C(=O)O)c1,2.94
1832,COc1ccc(C(=O)O)cc1O,4.47
1833,COc1cc(C(=O)O)ccc1O,4.51
1834,Cc1cc(=O)c(C(=O)O)c(C)o1,3.36
1835,COC(=O)c1cc(O)c(O)c(O)c1,7.88
1836,Cc1nc2ccccc2[nH]1,13.18
1837,OCCOc1ccccc1,15.1
1838,CCOc1ccc(O)cc1,10.13
1839,CC1(C)C(=O)CC(=O)CC1=O,4.2
1840,COc1cccc(CO)c1O,9.97
1841,COC(=O)C1=C(C(=O)O)CCC1,2.94
1842,O=C(O)C12CCC(CC1)C2,4.89
1843,CC1(C)CC(=O)CC(=O)C1,5.27
1844,CC(C)(C)CC#CC(=O)O,2.53
1845,O=C(O)CCC(CCC(=O)O)C(=O)O,3.99
1846,CCC(C)C(=O)CC(C)=O,9.2
1847,O=C(O)C1(O)CCCCCC1,4.21
1848,CC(C)(C(=O)O)C(C)(C)C(=O)O,3.56
1849,CC(C)C(CC(=O)O)CC(=O)O,4.28
1850,CCCC(CC(=O)O)CC(=O)O,4.32
1851,CCC(C(=O)O)(C(=O)O)C(C)C,2.03
1852,O=C(O)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,1.44
1853,Cc1c(F)c(F)c(C(=O)O)c(F)c1F,2
1854,N#Cc1ccc(O)c(=O)cc1,3.72
1855,N#Cc1ccccc(=O)c1O,3.41
1856,Cc1c(Br)cc(Br)c(O)c(=O)c1Br,5.17
1857,N#Cc1ccc(O)c(C(=O)O)c1,2.38
1858,N#Cc1ccc(C(=O)O)c(O)c1,2.35
1859,O=C(O)c1cccc(Br)c1C(=O)O,2.27
1860,O=C(O)c1ccc(Br)cc1C(=O)O,2.5
1861,N#Cc1ccc(C(=O)NO)cc1,8.26
1862,O=[N+]([O-])c1c[nH]c2ccccc12,10.12
1863,O=[N+]([O-])c1ccc2[nH]ccc2c1,14.75
1864,O=c1[nH]c(=O)c2ccccc2[nH]1,9.82
1865,Cc1ccc(Br)c(O)c(=O)c1Br,5.59
1866,Cc1cc(Br)c(O)c(=O)c(Br)c1,5.35
1867,Brc1ccc2[nH]ccc2c1,16.13
1868,OC(c1ccccc1)C(F)(F)F,11.9
1869,O=C(C=NO)c1ccccc1,8.25
1870,O=C(O)Cc1cccc(Cl)c1,4.11
1871,O=C(O)Cc1ccc(Cl)cc1,4.177
1872,Cc1ccc(=O)c(O)c(Br)c1,6.41
1873,Cc1ccc(Br)c(O)c(=O)c1,6.3
1874,Cc1cc(=O)c(O)ccc1Br,6.6
1875,O=C(O)Cc1cccc(F)c1,4.13
1876,O=C(O)Cc1ccc(F)cc1,4.218
1877,O=[N+]([O-])C=Cc1cccc(O)c1,9.1
